,Candidate ID,Start,End,Strand,Type,Length,mean reads coverage,mean conservation,-10 promoter consensus,Terminator,MFE p-val,Array p-val,p-adj,Relative position to CDSs,Within,Antisense to,DistClosestGeneUP,DistClosestGeneDOWN,Northern_validation
1724,candidate_1726,133844,133878,0,C,34,11.229,2.49,0,0,0.903,,,AS to 5'/3' UTRs,,"3', Rv0110; 5', Rv0111",75,72,0
1725,candidate_1727,139757,139790,0,C,33,5.941,1.772,0,1,0.683,,,Intergenic,,,84,477,0
1726,candidate_1728,154131,154229,0,C,98,0.495,2.574,0,1,0.185,,,AS to 5'/3' UTRs,,"3', Rv0126; 5', Rv0127",2,3,0
1727,candidate_1729,157618,157669,0,C,51,8.096,1.772,0,0,0.933,,,Within 5'/3' UTRs,"5', Rv0129c",,18,178,0
1728,candidate_1730,183234,183290,0,C,56,0.737,2.167,0,0,0.002,,,Within 5'/3' UTRs,"5', Rv0154c",,36,332,0
1729,candidate_1731,248917,248966,0,C,49,2.9,3.894,0,0,0.463,,,AS to 5'/3' UTRs,"5', Rv0208c","5', Rv0209",11,72,0
1730,candidate_1732,267765,267809,0,C,44,11.889,2.589,1,1,0.461,,,Within 5'/3' UTRs,"3', Rv0224c; 5', Rv0223c",,1,54,0
1731,candidate_1733,272862,272949,0,C,87,2.841,3.356,0,0,0.639,,,Within 5'/3' UTRs,"5', Rv0227c",,23,106,0
1732,candidate_1734,292099,292131,0,C,32,19.394,4.023,0,0,0.421,,,AS to 5'/3' UTRs,"5', Rv0242c","5', Rv0243",70,40,0
1733,candidate_1735,293666,293708,0,C,42,29.651,1.772,0,0,0.001,,,Intergenic,,,173,90,0
1734,candidate_1736,295694,295724,0,C,30,135.903,2.365,1,0,0.215,,,Within 5'/3' UTRs,"5', Rv0244c",,61,281,0
1735,candidate_1737,330345,330375,0,C,30,4.774,3.116,0,0,0.003,,,AS to 5'/3' UTRs,"5', Rv0273c","5', Rv0274",20,47,0
1736,candidate_1738,436803,436834,0,C,31,1.219,2.296,1,0,0.508,,,AS to 5'/3' UTRs,"5', Rv0357c","5', Rv0358",34,26,0
1737,candidate_1739,501054,501140,0,C,86,2.172,3.93,0,0,0.847,,,AS to 5'/3' UTRs,"5', Rv0414c","5', Rv0415",36,8,0
1738,candidate_1740,510229,510321,0,C,92,4.097,5.48,1,0,0.244,,,Within 5'/3' UTRs,"3', Rv0424c; 5', Rv0423c",,4,56,0
1739,candidate_1741,528388,528465,0,C,77,32.09,4.88,0,0,0.011,,,Within 5'/3' UTRs,"5', Rv0439c",,74,143,0
1740,candidate_1742,528508,528606,0,C,98,18.091,2.539,0,0,0.792,,,AS to 5'/3' UTRs,,"5', Rv0440",194,2,0
1741,candidate_1743,549616,549648,0,C,32,0,1.772,0,0,0.679,,,AS to 5'/3' UTRs,"5', Rv0457c","5', Rv0458",9,27,0
1742,candidate_1744,557298,557331,0,C,33,0,1.772,0,0,0.522,,,AS to 5'/3' UTRs,,"3', Rv0466",46,196,0
1743,candidate_1745,557416,557446,0,C,30,9.194,1.796,1,0,0.082,,,Intergenic,,,164,81,0
1744,candidate_1746,565684,565729,0,C,45,20.609,1.786,1,1,0.486,,,AS to 5'/3' UTRs,,"5', Rv0475",241,68,0
1745,candidate_1747,573881,573920,0,C,39,12.625,1.772,0,1,0.633,,,AS to 5'/3' UTRs,,"5', Rv0485",80,64,0
1746,candidate_1748,580584,580646,0,C,62,5.302,2.691,1,0,0.555,,,AS to 5'/3' UTRs,,"3', Rv0490",3,163,0
1747,candidate_1749,580654,580723,0,C,69,0.286,2.647,1,0,0.418,,,Intergenic,,,73,86,0
1748,candidate_1750,580731,580799,0,C,68,0.319,2.658,0,0,0.417,,,AS to 5'/3' UTRs,,"5', Rv0491",150,10,0
1749,candidate_1751,590978,591109,0,C,131,20.636,4.725,0,0,0.377,,,AS to 5'/3' UTRs,,"3', Rv0500; 5', Rv0550A",8,2,0
1750,candidate_1752,595345,595387,0,C,42,9.047,2.298,0,1,0.154,,,Within 5'/3' UTRs,"5', Rv0504c",,43,77,0
1751,candidate_1753,595399,595445,0,C,46,3,2.252,1,0,0.098,,,Within 5'/3' UTRs,"3', Rv0505c",,97,19,0
1752,candidate_1754,629962,629996,0,C,34,19.229,1.772,1,0,0.161,,,AS to 5'/3' UTRs,,"5', Rv0538",231,44,0
1753,candidate_1755,731413,731468,0,C,55,122.286,2.372,0,0,0.285,,,AS to 5'/3' UTRs,,"3', Rv0634A; 5', Rvnt06",49,26,0
1754,candidate_1756,733347,733398,0,C,51,6.269,2.192,0,1,0.206,,,AS to 5'/3' UTRs,,"3', Rv0637",22,126,0
1755,candidate_1757,735458,735500,0,C,42,8.698,3.036,0,1,0.358,,,AS to 5'/3' UTRs,,"3', Rv0640; 5', Rv0641",8,17,0
1756,candidate_1758,748056,748151,0,C,95,10.948,4.796,0,1,0.733,,,Intergenic,,,111,125,0
1757,candidate_1759,755265,755306,0,C,41,1.048,2.754,0,0,0.311,,,Within 5'/3' UTRs,"3', Rv0661c; 5', Rv0660c",,40,29,0
1758,candidate_1760,759551,759587,0,C,36,1.784,4.667,0,1,0.138,,,Intergenic,,,242,220,0
1759,candidate_1761,781333,781392,0,C,59,23.667,1.772,0,0,0.435,,,AS to 5'/3' UTRs,,"3', Rv0681",22,168,0
1760,candidate_1762,784765,784816,0,C,51,36.75,2.476,0,0,0.192,,,AS to 5'/3' UTRs,,"5', Rv0685",175,5,0
1761,candidate_1763,787044,787075,0,C,31,3.719,1.772,0,0,0.792,,,AS to 5'/3' UTRs,,"5', Rv0687",98,24,0
1762,candidate_1764,791789,791826,0,C,37,7.053,2.533,0,0,0.086,,,AS to 5'/3' UTRs,,"5', Rv0692",123,5,0
1763,candidate_1765,795471,795517,0,C,46,0,2.555,0,1,0.574,,,AS to 5'/3' UTRs,,"3', Rv0695; 5', Rv0696",1,2,0
1764,candidate_1766,800187,800384,0,C,197,16.778,3.629,1,1,0.015,,,Intergenic,,,337,103,0
1765,candidate_1767,802436,802471,0,C,35,93.667,2.608,0,0,0.911,,,AS to 5'/3' UTRs,,"3', Rv0703",1,57,0
1766,candidate_1768,811205,811251,0,C,46,2.149,1.772,0,1,0.08,,,Intergenic,,,318,122,0
1767,candidate_1769,812897,812965,0,C,68,32.014,2.281,0,1,0.111,,,AS to 5'/3' UTRs,,"5', Rv0718",85,11,0
1768,candidate_1770,824692,824760,0,C,68,2.058,2.262,1,0,0.84,,,AS to 5'/3' UTRs,"5', Rv0731c","5', Rv0732",53,40,0
1769,candidate_1771,863161,863193,0,C,32,0,2.571,0,0,0.368,,,AS to 5'/3' UTRs,,"3', Rv0769; 5', Rv0770",3,63,0
1770,candidate_1772,908019,908063,0,C,44,6.422,1.849,0,0,0.378,,,Within 5'/3' UTRs,"5', Rv0813c",,1,118,0
1771,candidate_1773,918754,918817,0,C,63,496,3.849,0,1,0.97,,,Within 5'/3' UTRs,"5', Rv0824c",,4,95,0
1772,candidate_1774,923931,923997,0,C,66,5.746,3.377,0,0,0.28,,,AS to 5'/3' UTRs,"5', Rvnt10","5', Rvnt11",56,2,0
1773,candidate_1775,954966,955004,0,C,38,0,2.191,0,0,0.003,,,AS to 5'/3' UTRs,"5', Rv0858c","5', Rv0859",46,73,0
1774,candidate_1776,960172,960326,0,C,154,0.348,2.489,0,0,0.934,,,Within 5'/3' UTRs,"3', Rv0862c; 5', Rv0861c",,21,16,0
1775,candidate_1777,965675,965719,0,C,44,19.622,3.186,0,0,0.059,,,Intergenic,,,140,264,0
1776,candidate_1778,967853,967887,0,C,34,4.343,1.881,0,0,0.076,,,AS to 5'/3' UTRs,,"5', Rv0871",120,11,0
1777,candidate_1779,981268,981314,0,C,46,490.298,2.182,1,0,0.461,,,Within 5'/3' UTRs,"5', Rv0883c",,1,110,0
1778,candidate_1780,1057971,1058107,0,C,136,28.372,4.03,0,0,0.011,,,Within 5'/3' UTRs,"5', Rv0948c",,8,153,0
1779,candidate_1781,1064052,1064110,0,C,58,6.441,2.757,0,1,0.001,,,AS to 5'/3' UTRs,"3', Rv0953c","3', Rv0952",1,4,0
1780,candidate_1782,1112251,1112305,0,C,54,2.127,3.717,0,0,0.014,,,AS to 5'/3' UTRs,,"3', Rv0995; 5', Rv0996",28,79,0
1781,candidate_1783,1131444,1131474,0,C,30,10.161,2.267,1,0,0.106,,,AS to 5'/3' UTRs,,"3', Rv1012",23,151,0
1782,candidate_1784,1131500,1131543,0,C,43,22.023,2.271,0,0,0.966,,,AS to 5'/3' UTRs,,"3', Rv1012",79,82,0
1783,candidate_1785,1179348,1179394,0,C,46,0.489,2.573,0,0,0.282,,,AS to 5'/3' UTRs,,"5', Rv1057",956,2,0
1784,candidate_1786,1187326,1187360,0,C,34,0.629,2.281,0,0,0.557,,,AS to 5'/3' UTRs,"5', Rv1064c","5', Rv1065",3,75,0
1785,candidate_1787,1205926,1205966,0,C,40,37.122,3.384,1,0,0.001,,,Within 5'/3' UTRs,"3', Rv1081c",,128,18,0
1786,candidate_1788,1222828,1222875,0,C,47,3.375,2.504,0,1,0.608,,,AS to 5'/3' UTRs,,"3', Rv1094",42,122,0
1787,candidate_1789,1236098,1236132,0,C,34,4.4,1.772,1,0,0.48,,,AS to 5'/3' UTRs,"5', Rv1109c","5', Rv1110",3,53,0
1788,candidate_1790,1261436,1261486,0,C,50,27.098,3.405,0,0,0.337,,,Intergenic,,,90,436,0
1789,candidate_1791,1261525,1261557,0,C,32,21.03,1.885,0,0,0.725,,,Intergenic,,,179,365,0
1790,candidate_1792,1271968,1271999,0,C,31,33.5,2.454,0,1,0.043,,,AS to 5'/3' UTRs,,"3', Rv1144",60,424,0
1791,candidate_1793,1272190,1272237,0,C,47,20.833,3.534,0,0,0.316,,,Intergenic,,,282,186,0
1792,candidate_1794,1284908,1284963,0,C,55,0.732,2.452,0,0,0.754,,,AS to 5'/3' UTRs,"5', Rv1158c","5', Rv1159",46,29,0
1793,candidate_1795,1354174,1354218,0,C,44,22.289,2.191,0,0,0.519,,,AS to 5'/3' UTRs,,"3', Rv1210; 5', Rv1211",38,25,0
1794,candidate_1796,1374260,1374304,0,C,44,25.778,1.772,0,0,0.374,,,Within 5'/3' UTRs,"3', Rv1231c; 5', Rv1230c",,63,18,0
1795,candidate_1797,1425327,1425380,0,C,53,3.13,3.368,0,0,0.167,,,AS to 5'/3' UTRs,"3', Rv1276c","3', Rv1275",34,58,0
1796,candidate_1798,1451780,1451817,0,C,37,0.632,2.195,0,0,0.587,,,AS to 5'/3' UTRs,,"3', Rv1295",1,180,0
1797,candidate_1799,1451835,1451874,0,C,39,0,2.195,0,0,0.61,,,AS to 5'/3' UTRs,,"3', Rv1295",56,123,0
1798,candidate_1800,1451892,1451931,0,C,39,0,2.195,0,0,0.581,,,AS to 5'/3' UTRs,,"5', Rv1296",113,66,0
1799,candidate_1801,1451949,1451988,0,C,39,1.3,2.195,0,0,0.587,,,AS to 5'/3' UTRs,,"5', Rv1296",170,9,0
1800,candidate_1802,1452962,1453006,0,C,44,3.044,2.2,0,0,0.232,,,AS to 5'/3' UTRs,,"3', Rv1296",15,198,0
1801,candidate_1803,1453086,1453202,0,C,116,7.12,1.945,1,0,0.32,,,AS to 5'/3' UTRs,,"5', Rv1297",139,2,0
1802,candidate_1804,1455047,1455086,0,C,39,5.4,2.853,0,0,0.948,,,AS to 5'/3' UTRs,,"3', Rv1297; 5', Rv1298",35,77,0
1803,candidate_1805,1455413,1455459,0,C,46,32.234,1.772,0,0,0.001,,,AS to 5'/3' UTRs,,"3', Rv1298; 5', Rv1299",8,36,0
1804,candidate_1806,1459586,1459619,0,C,33,14.618,3.067,0,0,0.785,,,AS to 5'/3' UTRs,,"3', Rv1302",77,147,0
1805,candidate_1807,1459643,1459715,0,C,72,4.575,3.155,0,0,0.952,,,AS to 5'/3' UTRs,,"5', Rv1303",134,51,0
1806,candidate_1808,1507535,1507571,0,C,36,1.865,2.542,0,1,0.103,,,AS to 5'/3' UTRs,,"3', Rv1340; 5', Rv1341",1,2,0
1807,candidate_1809,1625366,1625416,0,C,50,1.333,2.56,0,0,0.159,,,Within 5'/3' UTRs,"3', Rv1447c; 5', Rv1446c",,1,2,0
1808,candidate_1810,1634970,1635009,0,C,39,5.7,2.017,0,0,0.707,,,AS to 5'/3' UTRs,,"5', Rv1451",343,20,0
1809,candidate_1811,1644261,1644360,0,C,99,0,2.595,0,0,0.13,,,Within 5'/3' UTRs,"3', Rv1459c; 5', Rv1458c",,1,3,0
1810,candidate_1812,1666047,1666089,0,C,42,51.512,2.195,1,0,0.287,,,Within 5'/3' UTRs,"5', Rv1475c",,1,115,0
1811,candidate_1813,1666829,1666928,0,C,99,14.1,2.632,0,0,0.015,,,AS to 5'/3' UTRs,,"3', Rv1476; 5', Rv1477",65,62,0
1812,candidate_1814,1669168,1669228,0,C,60,7.689,2.335,0,1,0.561,,,AS to 5'/3' UTRs,,"3', Rv1478; 5', Rv1479",24,55,0
1813,candidate_1815,1735535,1735675,0,C,140,29.028,2.821,0,0,0.025,,,Intergenic,,,124,301,0
1814,candidate_1816,1735775,1735826,0,C,51,288.481,1.772,0,0,0.179,,,Intergenic,,,364,150,0
1815,candidate_1817,1736296,1736456,0,C,160,3.193,4.779,0,1,0.987,,,AS to 5'/3' UTRs,,"5', Rv1536",84,63,0
1816,candidate_1818,1747645,1747692,0,C,47,4.729,2.92,0,1,0.723,,,AS to 5'/3' UTRs,,"3', Rv1546; 5', Rv1547",19,2,0
1817,candidate_1819,1774782,1774812,0,C,30,4.516,2.608,0,0,0.444,,,Within 5'/3' UTRs,"3', Rv1567c",,162,48,0
1818,candidate_1820,1799513,1799552,0,C,39,2.35,2.169,0,0,0.83,,,AS to 5'/3' UTRs,"5', Rv1598c","5', Rv1599",30,31,0
1819,candidate_1821,1836831,1836892,0,C,61,17.855,3.642,1,0,0.533,,,Within 5'/3' UTRs,"5', Rv1632c",,1,183,0
1820,candidate_1822,1852137,1852175,0,C,38,3.103,2.587,0,0,0.016,,,Intergenic,,,102,98,0
1821,candidate_1823,1858651,1858698,0,C,47,8.792,2.253,0,0,0.715,,,AS to 5'/3' UTRs,,"5', Rv1649",114,35,0
1822,candidate_1824,1921472,1921507,0,C,35,9.139,4.139,0,0,0.104,,,AS to 5'/3' UTRs,,"3', Rv1696; 5', Rv1697",26,35,0
1823,candidate_1825,1923727,1923762,0,C,35,4.139,4.223,0,1,0.164,,,AS to 5'/3' UTRs,,"3', Rv1698; 5', Rv1699",38,67,0
1824,candidate_1826,1944760,1944802,0,C,42,0.116,2.56,0,1,0.137,,,AS to 5'/3' UTRs,,"3', Rv1717; 5', Rv1718",4,7,0
1825,candidate_1827,2029752,2029783,0,C,31,21.469,2.138,0,1,0.021,,,Intergenic,,,275,121,0
1826,candidate_1828,2047591,2047685,0,C,94,2.905,2.9,0,0,0.02,,,Within 5'/3' UTRs,"3', Rv1805c",,242,2,0
1827,candidate_1829,2059467,2059541,0,C,74,0.32,2.473,0,0,0.636,,,AS to 5'/3' UTRs,,"5', Rv1817",507,54,0
1828,candidate_1830,2059544,2059593,0,C,49,0,2.413,0,0,0.297,,,AS to 5'/3' UTRs,,"5', Rv1817",584,2,0
1829,candidate_1831,2092158,2092188,0,C,30,10.258,1.786,1,0,0.684,,,Within 5'/3' UTRs,"3', Rv1843c; 5', Rv1842c",,73,71,0
1830,candidate_1832,2096607,2096647,0,C,40,66.707,2.069,0,0,0.625,,,Within 5'/3' UTRs,"5', Rv1846c",,8,230,0
1831,candidate_1833,2096772,2096820,0,C,48,19.918,4.536,0,0,0.57,,,AS to 5'/3' UTRs,,"5', Rv1847",173,57,0
1832,candidate_1834,2104824,2104858,0,C,34,33.829,1.786,1,0,0.736,,,Within 5'/3' UTRs,"5', Rv1856c",,1,127,0
1833,candidate_1835,2104902,2104937,0,C,35,113.25,2.536,0,0,0.482,,,AS to 5'/3' UTRs,,"5', Rv1857",79,48,0
1834,candidate_1836,2107697,2107734,0,C,37,1.026,2.608,1,1,0.447,,,AS to 5'/3' UTRs,,"3', Rv1859; 5', Rv1860",14,2,0
1835,candidate_1837,2125083,2125133,0,C,50,18.569,2.526,1,1,0.689,,,Intergenic,,,259,207,0
1836,candidate_1838,2378319,2378362,0,C,43,0,1.796,1,0,0.902,,,AS to 5'/3' UTRs,"5', Rv2118c","5', Rv2119",7,24,0
1837,candidate_1839,2409571,2409673,0,C,102,104.049,3.327,0,0,0.139,,,Within 5'/3' UTRs,"3', Rv2151c; 5', Rv2150c",,47,24,0
1838,candidate_1840,2429883,2429933,0,C,50,7.02,3.948,0,0,0.41,,,Within 5'/3' UTRs,"5', Rv2166c",,25,226,0
1839,candidate_1841,2446976,2447038,0,C,62,9.46,2.096,0,1,0.895,,,Within 5'/3' UTRs,"3', Rv2185c; 5', Rv2184c",,30,28,0
1840,candidate_1842,2456854,2456896,0,C,42,8,4.853,0,0,0.801,,,AS to 5'/3' UTRs,,"5', Rv2193",111,5,0
1841,candidate_1843,2487531,2487592,0,C,61,40.387,1.772,1,0,0.962,,,AS to 5'/3' UTRs,,"5', Rv2220",115,23,0
1842,candidate_1844,2516713,2516785,0,C,72,4.575,5.496,0,0,0.358,,,AS to 5'/3' UTRs,,"5', Rv2243",165,2,0
1843,candidate_1845,2529954,2529990,0,C,36,12.892,3.283,0,0,0.934,,,Within 5'/3' UTRs,"3', Rv2257c; 5', Rv2256c",,80,14,0
1844,candidate_1846,2531898,2532208,0,C,310,0.035,2.523,1,0,0.001,,,AS to 5'/3' UTRs,"5', Rv2258c","5', Rv2259",1,37,0
1845,candidate_1847,2641158,2641191,0,C,33,5.529,1.772,0,0,0.015,,,AS to 5'/3' UTRs,,"5', Rv2358",94,55,0
1846,candidate_1848,2644259,2644318,0,C,59,0.033,2.538,0,0,0.759,,,AS to 5'/3' UTRs,"5', Rv2362c","5', Rv2363",1,2,0
1847,candidate_1849,2710005,2710038,0,C,33,3.706,1.772,0,0,0.931,,,AS to 5'/3' UTRs,"5', Rv2411c","5', Rv2412",40,37,0
1848,candidate_1850,2716322,2716386,0,C,64,0.185,3.345,0,0,0.637,,,Within 5'/3' UTRs,"3', Rv2418c; 5', Rv2417c",,8,9,0
1849,candidate_1851,2740483,2740513,0,C,30,19.29,3.965,1,0,0.862,,,Intergenic,,,122,196,0
1850,candidate_1852,2744985,2745155,0,C,170,14.819,3.764,0,1,0.066,,,Within 5'/3' UTRs,"5', Rv2444c",,1,159,0
1851,candidate_1853,2745191,2745243,0,C,52,34.528,2.562,0,0,0.026,,,Within 5'/3' UTRs,"3', Rv2445c",,207,71,0
1852,candidate_1854,2759647,2759704,0,C,57,18.345,2.14,0,0,0.118,,,AS to 5'/3' UTRs,,"5', Rv2458",159,75,0
1853,candidate_1855,2771578,2771612,0,C,34,10.2,3.043,0,0,0.132,,,AS to 5'/3' UTRs,"3', Rv2468c","3', Rv2467",7,32,0
1854,candidate_1856,2773046,2773084,0,C,38,0.103,2.524,0,0,0.358,,,Within 5'/3' UTRs,"5', Rv2469c",,11,94,0
1855,candidate_1857,2824618,2824657,0,C,39,0.45,2.493,0,0,0.068,,,AS to 5'/3' UTRs,"5', Rv2508c","5', Rv2509",25,21,0
1856,candidate_1858,2849540,2849574,0,C,34,1.371,2.584,0,0,0.803,,,Intergenic,,,208,278,0
1857,candidate_1859,2849622,2849701,0,C,79,2.288,4.681,0,0,0.404,,,Intergenic,,,290,151,0
1858,candidate_1860,2969672,2969751,0,C,79,15.1,2.151,0,0,0.861,,,AS to 5'/3' UTRs,,"5', Rvnt32",104,2,0
1859,candidate_1861,2990600,2990687,0,C,87,0,1.952,1,1,0.078,,,AS to 5'/3' UTRs,,"3', Rv2673; 5', Rv2674",8,19,0
1860,candidate_1862,2996009,2996103,0,C,94,0.158,2.537,0,1,0.138,,,AS to 5'/3' UTRs,,"3', Rv2679; 5', Rv2680",64,2,0
1861,candidate_1863,3007063,3007219,0,C,156,0.108,2.573,0,0,0.451,,,Within 5'/3' UTRs,"3', Rv2690c; 5', Rv2689c",,1,17,0
1862,candidate_1864,3014982,3015079,0,C,97,59.265,3.074,0,0,0.396,,,Within 5'/3' UTRs,"5', Rv2699c",,17,124,0
1863,candidate_1865,3022326,3022371,0,C,45,1.609,2.608,0,1,0.462,,,AS to 5'/3' UTRs,,"3', Rv2709",41,90,0
1864,candidate_1866,3023523,3023563,0,C,40,17.244,1.786,0,1,0.004,,,AS to 5'/3' UTRs,,"5', Rv2711",91,2,0
1865,candidate_1867,3031591,3031662,0,C,71,0.556,2.202,0,0,0.205,,,Within 5'/3' UTRs,"5', Rv2719c",,54,183,0
1866,candidate_1868,3051444,3051506,0,C,62,7.683,2.838,1,0,0.033,,,Within 5'/3' UTRs,"5', Rv2737c",,20,113,0
1867,candidate_1869,3051522,3051564,0,C,42,6.628,2.535,0,1,0.439,,,AS to 5'/3' UTRs,,"5', Rv2737A",98,55,0
1868,candidate_1870,3067156,3067190,0,C,34,0,2.357,0,0,0.573,,,Within 5'/3' UTRs,"3', Rv2754c; 5', Rv2753c",,32,3,0
1869,candidate_1871,3073078,3073128,0,C,50,0.804,2.865,0,0,0.173,,,Within 5'/3' UTRs,"3', Rv2763c; 5', Rv2762c",,22,2,0
1870,candidate_1872,3074551,3074588,0,C,37,0,2.08,0,1,0.112,,,AS to 5'/3' UTRs,,"5', Rv2765",80,48,0
1871,candidate_1873,3092598,3092646,0,C,48,6.184,2.305,0,0,0.801,,,Within 5'/3' UTRs,"5', Rv2783c",,1,305,0
1872,candidate_1874,3092694,3092902,0,C,208,7.565,3.091,1,0,0.024,,,Within 5'/3' UTRs,"3', Rv2784c",,97,49,0
1873,candidate_1875,3147874,3147957,0,C,83,19.964,3.712,0,0,0.35,,,Within 5'/3' UTRs,"3', Rv2840c; 5', Rv2839c",,1,2,0
1874,candidate_1876*,3148296,3148337,0,C,41,50.119,2.209,1,0,0.758,,,to be excluded - within 3'/5' UTRs,,,38,48,0
1875,candidate_1877,3155881,3156087,0,C,206,0,1.772,1,0,0.017,,,Within 5'/3' UTRs,"3', Rv2848c; 5', Rv2847c",,10,61,0
1876,candidate_1878,3192202,3192353,0,C,151,1.099,2.498,0,0,0.031,,,Within 5'/3' UTRs,"3', Rv2883c; 5', Rv2882c",,1,20,0
1877,candidate_1879,3199999,3200063,0,C,64,19.6,3.323,0,0,0.059,,,Within 5'/3' UTRs,"5', Rv2890c",,17,203,0
1878,candidate_1880,3200135,3200176,0,C,41,9.429,3.26,1,1,0.039,,,Intergenic,,,153,90,0
1879,candidate_1881,3215591,3215656,0,C,65,1.53,3.115,0,1,0.001,,,AS to 5'/3' UTRs,"3', Rv2906c","3', Rv2905",19,9,0
1880,candidate_1882,3217664,3217736,0,C,72,26,4.439,0,0,0.028,,,Within 5'/3' UTRs,"5', Rv2909c",,21,91,0
1881,candidate_1883,3232558,3232626,0,C,68,5,2.4,1,0,0.104,,,Within 5'/3' UTRs,"5', Rv2920c",,52,245,0
1882,candidate_1884,3232651,3232864,0,C,213,0,2.379,0,0,0.003,,,Within 5'/3' UTRs,"3', Rv2921c",,145,7,0
1883,candidate_1885,3239477,3239643,0,C,166,0,2.779,0,0,0.035,,,Within 5'/3' UTRs,"5', Rv2924c",,7,186,0
1884,candidate_1886,3239666,3239722,0,C,56,0,3.11,0,1,0.299,,,Intergenic,,,196,107,0
1885,candidate_1887,3241990,3242028,0,C,38,24.59,4.803,0,0,0.065,,,Within 5'/3' UTRs,"5', Rv2927c",,31,170,0
1886,candidate_1888,3318816,3318855,0,C,39,3.175,2.279,0,0,0.803,,,Within 5'/3' UTRs,"3', Rv2966c; 5', Rv2965c",,1,46,0
1887,candidate_1889,3319505,3319582,0,C,77,0.231,2.32,0,0,0.781,,,Within 5'/3' UTRs,"5', Rv2966c",,38,81,0
1888,candidate_1890,3336508,3336547,0,C,39,0,1.796,0,1,0.382,,,AS to 5'/3' UTRs,,"3', Rv2980",3,249,0
1889,candidate_1891,3336567,3336606,0,C,39,0,1.796,0,0,0.405,,,AS to 5'/3' UTRs,,"3', Rv2980",62,190,0
1890,candidate_1892,3336626,3336665,0,C,39,0,1.796,0,0,0.381,,,Intergenic,,,121,131,0
1891,candidate_1893,3336685,3336724,0,C,39,0.525,1.796,0,0,0.387,,,Within 5'/3' UTRs,"3', Rv2981c",,180,72,0
1892,candidate_1894,3336744,3336783,0,C,39,2.025,1.796,0,0,0.425,,,Within 5'/3' UTRs,"3', Rv2981c",,239,13,0
1893,candidate_1895,3343862,3343968,0,C,106,4.262,3.951,0,0,0.747,,,Within 5'/3' UTRs,"3', Rv2987c; 5', Rv2986c",,42,65,0
1894,candidate_1896,3351097,3351142,0,C,45,0,1.772,0,0,0.012,,,Intergenic,,,104,127,0
1895,candidate_1897,3351153,3351198,0,C,45,0,1.772,0,0,0.007,,,AS to 5'/3' UTRs,,"5', Rv2994",160,71,0
1896,candidate_1898,3386923,3386992,0,C,69,6.357,1.772,0,0,0.016,,,Intergenic,,,109,83,0
1897,candidate_1899,3388873,3388904,0,C,31,292.531,2.918,0,0,0.122,,,Within 5'/3' UTRs,"5', Rv3029c",,3,197,0
1898,candidate_1900,3388937,3389002,0,C,65,35.621,2.583,1,0,0.045,,,Within 5'/3' UTRs,"5', Rv3029c",,67,99,0
1899,candidate_1901,3395268,3395320,0,C,52,0.509,1.794,0,1,0.319,,,AS to 5'/3' UTRs,,"5', Rv3035",347,59,0
1900,candidate_1902,3540817,3540850,0,C,33,4,1.772,1,0,0.045,,,Within 5'/3' UTRs,"3', Rv3172c; 5', Rv3171c",,72,32,0
1901,candidate_1903,3551161,3551219,0,C,58,0.136,3.187,0,0,0.001,,,AS to 5'/3' UTRs,,"5', Rv3184",117,62,0
1902,candidate_1904,3568769,3568804,0,C,35,16.167,2.305,0,0,0.001,,,Intergenic,,,90,305,0
1903,candidate_1905,3572555,3572600,0,C,45,2.522,2.299,0,0,0.075,,,Within 5'/3' UTRs,"3', Rv3200c; 5', Rv3199c",,12,2,0
1904,candidate_1906,3607064,3607098,0,C,34,70.829,2.316,1,0,0.001,,,Within 5'/3' UTRs,"3', Rv3230c; 5', Rv3229c",,30,14,0
1905,candidate_1907,3626614,3626661,0,C,47,4.813,2.338,0,0,0.206,,,Within 5'/3' UTRs,"3', Rv3246c; 5', Rv3245c",,1,2,0
1906,candidate_1908,3627350,3627394,0,C,44,0.489,2.592,0,0,0.699,,,Within 5'/3' UTRs,"3', Rv3247c; 5', Rv3246c",,1,25,0
1907,candidate_1909,3725968,3726104,0,C,136,5.46,4.624,0,0,0.251,,,AS to 5'/3' UTRs,,"5', Rv3340",124,23,0
1908,candidate_1910,3777624,3777656,0,C,32,2.455,2.807,0,1,0.767,,,Intergenic,,,123,81,0
1909,candidate_1911,3820410,3820442,0,C,32,2.576,1.781,0,1,0.275,,,AS to 5'/3' UTRs,,"3', Rv3401",8,211,0
1910,candidate_1912,3820457,3820499,0,C,42,1.023,2.492,0,0,0.032,,,AS to 5'/3' UTRs,,"3', Rv3401",55,154,0
1911,candidate_1913,3820517,3820558,0,C,41,3.095,2.166,0,0,0.058,,,Intergenic,,,115,95,0
1912,candidate_1914,3835203,3835261,0,C,58,17.017,2.695,0,0,0.001,,,AS to 5'/3' UTRs,"3', Rv3417c","3', Rv3416",3,11,0
1913,candidate_1915,3836919,3836979,0,C,60,60.754,3.234,0,0,0.001,,,Within 5'/3' UTRs,"3', Rv3418c; 5', Rv3417c",,28,7,0
1914,candidate_1916,3837459,3837502,0,C,43,8.432,5.196,0,1,0.012,,,Within 5'/3' UTRs,"3', Rv3419c",,171,53,0
1915,candidate_1917,3862457,3862593,0,C,136,25.526,2.456,0,0,0.019,,,Within 5'/3' UTRs,"3', Rv3444c; 5', Rv3443c",,67,31,0
